communal ARCC MESA version loaded
/cluster/medbow/home/cworsley/tspComparison/bankGen.js:25
    fs.writeFileSync(fname, JSON.stringify(mat));
                                 ^

RangeError: Invalid string length
    at JSON.stringify (<anonymous>)
    at Object.<anonymous> (/cluster/medbow/home/cworsley/tspComparison/bankGen.js:25:34)
    at Module._compile (node:internal/modules/cjs/loader:1730:14)
    at Object..js (node:internal/modules/cjs/loader:1895:10)
    at Module.load (node:internal/modules/cjs/loader:1465:32)
    at Function._load (node:internal/modules/cjs/loader:1282:12)
    at TracingChannel.traceSync (node:diagnostics_channel:322:14)
    at wrapModuleLoad (node:internal/modules/cjs/loader:235:24)
    at Function.executeUserEntryPoint [as runMain] (node:internal/modules/run_main:170:5)
    at node:internal/main/run_main_module:36:49

Node.js v22.15.0
Running Held-Karp experiment...
HK: n=2, time=0ms, length=32
LS: n=196, time=20ms, length=5567
LS: n=201, time=15ms, length=5220
LS: n=206, time=21ms, length=5702
LS: n=211, time=22ms, length=5734
LS: n=216, time=23ms, length=5856
LS: n=221, time=25ms, length=5859
LS: n=226, time=18ms, length=6509
LS: n=231, time=20ms, length=6511
LS: n=236, time=28ms, length=6273
LS: n=241, time=30ms, length=6666
LS: n=246, time=25ms, length=7173
LS: n=251, time=31ms, length=6352
LS: n=256, time=32ms, length=6725
LS: n=261, time=34ms, length=7633
LS: n=266, time=36ms, length=7392
LS: n=271, time=37ms, length=7561
LS: n=276, time=38ms, length=7669
LS: n=281, time=39ms, length=8178
LS: n=286, time=41ms, length=7739
LS: n=291, time=42ms, length=8363
LS: n=296, time=44ms, length=8433
LS: n=301, time=45ms, length=8366
LS: n=306, time=47ms, length=8337
LS: n=311, time=48ms, length=8187
LS: n=316, time=51ms, length=9182
LS: n=321, time=52ms, length=9073
LS: n=326, time=56ms, length=8709
LS: n=331, time=54ms, length=9439
LS: n=336, time=46ms, length=9492
LS: n=341, time=58ms, length=9521
LS: n=346, time=60ms, length=9835
LS: n=351, time=63ms, length=9884
LS: n=356, time=64ms, length=10204
LS: n=361, time=64ms, length=10370
LS: n=366, time=66ms, length=10694
LS: n=371, time=69ms, length=10371
LS: n=376, time=71ms, length=10706
LS: n=381, time=71ms, length=10451
LS: n=386, time=74ms, length=11245
LS: n=391, time=76ms, length=11899
LS: n=396, time=78ms, length=11946
LS: n=401, time=80ms, length=12434
LS: n=406, time=81ms, length=12340
LS: n=411, time=84ms, length=11942
LS: n=416, time=86ms, length=12050
LS: n=421, time=88ms, length=11842
LS: n=426, time=90ms, length=12592
LS: n=431, time=95ms, length=13107
LS: n=436, time=95ms, length=13302
LS: n=441, time=96ms, length=13327
LS: n=446, time=99ms, length=14174
LS: n=451, time=101ms, length=12549
LS: n=456, time=103ms, length=14161
LS: n=461, time=106ms, length=14670
LS: n=466, time=107ms, length=13714
LS: n=471, time=110ms, length=14716
LS: n=476, time=115ms, length=14688
LS: n=481, time=116ms, length=14113
LS: n=486, time=117ms, length=14670
LS: n=491, time=119ms, length=14697
LS: n=496, time=123ms, length=14988
LS: n=501, time=125ms, length=15094
LS: n=511, time=130ms, length=15536
LS: n=521, time=134ms, length=15925
LS: n=531, time=139ms, length=15632
LS: n=541, time=144ms, length=16787
LS: n=551, time=149ms, length=16853
LS: n=561, time=156ms, length=17539
LS: n=571, time=161ms, length=17049
LS: n=581, time=167ms, length=17102
LS: n=591, time=175ms, length=17802
LS: n=601, time=180ms, length=19444
LS: n=611, time=186ms, length=18868
LS: n=621, time=191ms, length=19923
LS: n=631, time=197ms, length=20560
LS: n=641, time=204ms, length=19715
LS: n=651, time=209ms, length=20208
LS: n=661, time=216ms, length=19946
LS: n=671, time=223ms, length=20374
LS: n=681, time=230ms, length=21965
LS: n=691, time=238ms, length=22643
LS: n=701, time=243ms, length=22180
LS: n=711, time=250ms, length=23483
LS: n=721, time=259ms, length=23302
LS: n=731, time=267ms, length=23205
LS: n=741, time=272ms, length=23582
LS: n=751, time=282ms, length=23395
LS: n=761, time=286ms, length=24000
LS: n=771, time=294ms, length=24130
LS: n=781, time=306ms, length=25159
LS: n=791, time=321ms, length=25402
LS: n=801, time=320ms, length=25641
LS: n=811, time=329ms, length=25396
LS: n=821, time=346ms, length=27157
LS: n=831, time=343ms, length=27014
LS: n=841, time=325ms, length=26597
LS: n=851, time=329ms, length=28614
LS: n=861, time=352ms, length=28175
LS: n=871, time=346ms, length=27806
LS: n=881, time=357ms, length=29136
LS: n=891, time=367ms, length=28892
LS: n=901, time=368ms, length=30224
LS: n=911, time=381ms, length=28827
LS: n=921, time=394ms, length=29978
LS: n=931, time=395ms, length=30269
LS: n=941, time=411ms, length=30652
LS: n=951, time=418ms, length=29731
LS: n=961, time=431ms, length=31477
LS: n=971, time=427ms, length=31951
LS: n=981, time=437ms, length=32390
LS: n=991, time=459ms, length=33965
LS: n=1001, time=451ms, length=32615
LS: n=1026, time=478ms, length=34760
LS: n=1051, time=491ms, length=35390
LS: n=1076, time=522ms, length=35873
LS: n=1101, time=551ms, length=36774
LS: n=1126, time=581ms, length=37058
LS: n=1151, time=620ms, length=39140
LS: n=1176, time=644ms, length=39250
LS: n=1201, time=663ms, length=42553
LS: n=1226, time=691ms, length=41726
LS: n=1251, time=713ms, length=44157
LS: n=1276, time=759ms, length=42935
LS: n=1301, time=777ms, length=46215
LS: n=1326, time=823ms, length=44885
LS: n=1351, time=855ms, length=46247
LS: n=1376, time=856ms, length=46048
LS: n=1401, time=921ms, length=46573
LS: n=1426, time=989ms, length=49157
LS: n=1451, time=953ms, length=50013
LS: n=1476, time=1032ms, length=52248
LS: n=1501, time=1074ms, length=53302
LS: n=1526, time=1070ms, length=52268
LS: n=1551, time=1131ms, length=55530
LS: n=1576, time=1214ms, length=55871
LS: n=1601, time=1200ms, length=56027
LS: n=1626, time=1271ms, length=56346
LS: n=1651, time=1402ms, length=57418
LS: n=1676, time=1356ms, length=59219
LS: n=1701, time=1417ms, length=59474
LS: n=1726, time=1501ms, length=60366
LS: n=1751, time=1471ms, length=60422
LS: n=1776, time=1536ms, length=61536
LS: n=1801, time=1590ms, length=64669
LS: n=1826, time=1588ms, length=64087
LS: n=1851, time=1667ms, length=65338
LS: n=1876, time=1916ms, length=65083
LS: n=1901, time=1761ms, length=68043
LS: n=1926, time=1852ms, length=68234
LS: n=1951, time=1949ms, length=69405
LS: n=1976, time=1920ms, length=70384
LS: n=2001, time=2062ms, length=73345
LS: n=2026, time=2036ms, length=72466
LS: n=2051, time=2121ms, length=73375
LS: n=2076, time=2202ms, length=75701
LS: n=2101, time=2335ms, length=77296
LS: n=2126, time=2376ms, length=78229
LS: n=2151, time=2374ms, length=75405
LS: n=2176, time=2468ms, length=77846
LS: n=2201, time=2505ms, length=80297
LS: n=2226, time=2696ms, length=79038
LS: n=2251, time=2649ms, length=81534
LS: n=2276, time=2666ms, length=82889
LS: n=2301, time=2876ms, length=82930
LS: n=2326, time=2825ms, length=85049
LS: n=2351, time=3025ms, length=86133
LS: n=2376, time=2971ms, length=87185
LS: n=2401, time=3176ms, length=86860
LS: n=2426, time=3137ms, length=88938
LS: n=2451, time=3326ms, length=89641
LS: n=2476, time=3397ms, length=89991
LS: n=2501, time=3477ms, length=92342
LS: n=2526, time=3476ms, length=93268
LS: n=2551, time=3643ms, length=94167
LS: n=2576, time=3766ms, length=95052
LS: n=2601, time=3863ms, length=95172
LS: n=2626, time=4002ms, length=97824
LS: n=2651, time=3964ms, length=96613
LS: n=2676, time=4180ms, length=99151
LS: n=2701, time=4162ms, length=100859
LS: n=2726, time=4348ms, length=101638
LS: n=2751, time=4389ms, length=103450
LS: n=2776, time=4692ms, length=102984
LS: n=2801, time=4539ms, length=104052
LS: n=2826, time=4511ms, length=106422
LS: n=2851, time=4800ms, length=104967
LS: n=2876, time=4845ms, length=107381
LS: n=2901, time=4944ms, length=107451
LS: n=2926, time=5291ms, length=108375
LS: n=2951, time=5232ms, length=111656
LS: n=2976, time=5435ms, length=109721
LS: n=3001, time=5509ms, length=111675
LS: n=3051, time=5699ms, length=113317
LS: n=3101, time=5904ms, length=116833
LS: n=3151, time=6316ms, length=116574
LS: n=3201, time=6443ms, length=121978
LS: n=3251, time=6795ms, length=122424
LS: n=3301, time=7072ms, length=124562
LS: n=3351, time=7513ms, length=125075
LS: n=3401, time=7514ms, length=128773
LS: n=3451, time=7524ms, length=130747
LS: n=3501, time=8280ms, length=133767
LS: n=3551, time=8346ms, length=135574
LS: n=3601, time=8838ms, length=138230
LS: n=3651, time=8653ms, length=140568
LS: n=3701, time=9661ms, length=140411
LS: n=3751, time=9583ms, length=141936
LS: n=3801, time=10198ms, length=146557
LS: n=3851, time=10350ms, length=146998
LS: n=3901, time=11046ms, length=149443
LS: n=3951, time=11179ms, length=152170
LS: n=4001, time=11588ms, length=153536
LS: n=4051, time=12249ms, length=153522
LS: n=4101, time=13023ms, length=160048
LS: n=4151, time=12621ms, length=159681
LS: n=4201, time=13685ms, length=162032
LS: n=4251, time=13385ms, length=164703
LS: n=4301, time=14277ms, length=168608
LS: n=4351, time=14467ms, length=165178
LS: n=4401, time=15226ms, length=168071
LS: n=4451, time=15089ms, length=169272
LS: n=4501, time=16290ms, length=175007
LS: n=4551, time=15732ms, length=177052
LS: n=4601, time=17439ms, length=180400
LS: n=4651, time=16946ms, length=179283
LS: n=4701, time=18617ms, length=179428
LS: n=4751, time=17968ms, length=182863
LS: n=4801, time=19575ms, length=188602
LS: n=4851, time=20175ms, length=191268
LS: n=4901, time=20964ms, length=191490
LS: n=4951, time=20446ms, length=195163
LS: n=5001, time=21794ms, length=197490
LS: n=5051, time=21085ms, length=198076
LS: n=5101, time=23043ms, length=198318
LS: n=5151, time=22378ms, length=202642
LS: n=5201, time=24181ms, length=205673
LS: n=5251, time=23753ms, length=206375
LS: n=5301, time=24698ms, length=209195
LS: n=5351, time=25857ms, length=211104
LS: n=5401, time=27111ms, length=213742
LS: n=5451, time=26713ms, length=214323
LS: n=5501, time=28059ms, length=218744
LS: n=5551, time=27804ms, length=219079
LS: n=5601, time=29486ms, length=224014
LS: n=5651, time=28477ms, length=220581
LS: n=5701, time=30972ms, length=224928
LS: n=5751, time=30997ms, length=227343
LS: n=5801, time=32332ms, length=233723
LS: n=5851, time=32187ms, length=232690
LS: n=5901, time=33717ms, length=235544
LS: n=5951, time=33793ms, length=235259
LS: n=6001, time=35638ms, length=234738
LS: n=6101, time=35555ms, length=241541
LS: n=6201, time=38137ms, length=246125
LS: n=6301, time=38342ms, length=248865
LS: n=6401, time=41476ms, length=256812
LS: n=6501, time=43665ms, length=260969
LS: n=6601, time=45098ms, length=266417
LS: n=6701, time=45479ms, length=265952
LS: n=6801, time=48814ms, length=273441
LS: n=6901, time=48774ms, length=277092
LS: n=7001, time=52380ms, length=279922
LS: n=7101, time=53143ms, length=287754
LS: n=7201, time=56786ms, length=290081
LS: n=7301, time=58214ms, length=297210
LS: n=7401, time=60094ms, length=297591
LS: n=7501, time=61489ms, length=306088
LS: n=7601, time=65543ms, length=307905
LS: n=7701, time=65509ms, length=308876
LS: n=7801, time=69675ms, length=315909
LS: n=7901, time=70959ms, length=319450
LS: n=8001, time=75886ms, length=323567
LS: n=8101, time=80723ms, length=328129
LS: n=8201, time=80459ms, length=333633
LS: n=8301, time=82274ms, length=336494
LS: n=8401, time=83811ms, length=339855
LS: n=8501, time=85198ms, length=345888
LS: n=8601, time=87930ms, length=349135
LS: n=8701, time=90852ms, length=354663
LS: n=8801, time=92287ms, length=363298
LS: n=8901, time=94987ms, length=362703
LS: n=9001, time=98368ms, length=369115
LS: n=9101, time=100257ms, length=369889
LS: n=9201, time=103560ms, length=378015
LS: n=9301, time=103409ms, length=379306
LS: n=9401, time=107073ms, length=385609
LS: n=9501, time=108980ms, length=391234
LS: n=9601, time=111310ms, length=398203
LS: n=9701, time=116267ms, length=394941
LS: n=9801, time=118788ms, length=405061
LS: n=9901, time=119413ms, length=402370
LS: n=10001, time=122470ms, length=412595
LS: n=10101, time=129201ms, length=415597
LS: n=10201, time=128894ms, length=421381
LS: n=10301, time=132452ms, length=424921
LS: n=10401, time=137126ms, length=430992
LS: n=10501, time=139204ms, length=428855
LS: n=10601, time=143115ms, length=435137
LS: n=10701, time=155982ms, length=442961
LS: n=10801, time=171941ms, length=445950
LS: n=10901, time=163836ms, length=452808
LS: n=11001, time=181188ms, length=457839
LS: n=11101, time=183567ms, length=463726
LS: n=11201, time=191063ms, length=463555
LS: n=11301, time=195751ms, length=470819
LS: n=11401, time=202463ms, length=470035
LS: n=11501, time=206775ms, length=474600
LS: n=11601, time=215955ms, length=480436
LS: n=11701, time=218870ms, length=484717
